currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
22155,820.28,764.05,752.53,757.58,773.61,-27.34,-866.7,542.97,-3.26,0.6,0.84,4432,0,3.60353,0.937961,-351.328,29821.6,-42977.6,-1393.83,-122.329,-84.8825,0,56
22186,821.11,763.92,752.49,757.37,773.72,-76.66,-862.3,543.95,-1.69,-1.71,3.1,4438,0,1.05534,-3.01848,-358.589,30644.8,-43740.4,-1196.09,-121.979,-85.4595,0,56
22217,820.55,763.76,752.46,757.26,773.51,-37.11,-856.45,562.99,8.58,-1.2,-1.84,4444,0,2.11396,-3.10282,-356.597,30826.3,-43403.7,-808.179,-121.717,-86.4457,0,56
22248,820.68,763.66,752.55,757.31,773.55,-63.96,-886.72,527.34,1.98,-2.9,-0.22,4451,0,3.89925,-8.17501,-351.94,31368.7,-42937.1,148.545,-122.001,-89.1306,0,56
22279,820.46,763.53,752.56,757.14,773.42,-45.9,-850.1,599.61,3.12,-3.6,-2.13,4457,0,4.77883,-8.6495,-347.913,31041.9,-42750,-78.6802,-122.876,-89.2233,0,56
22310,819.32,763.35,752.56,757.69,773.23,-63.48,-864.75,548.34,9.8,-3.05,0.98,4463,0,6.37727,-10.0997,-348.75,31016.6,-42863.1,161.546,-122.905,-88.9364,0,56
22341,817.32,763.19,752.66,757.81,772.75,2.93,-823.24,618.65,5.45,-5.94,-2.16,4469,0,6.34931,-11.6607,-342.776,30968,-42330,402.082,-123.492,-90.3448,0,56
22372,817.7,763.15,752.62,758.02,772.87,-68.85,-854.49,575.2,0.76,-3.53,2.11,4475,0,6.88416,-10.3885,-333.916,29935.8,-41426.2,328.677,-124.062,-89.6507,0,56
22403,817.36,762.99,752.64,758.27,772.81,-50.29,-861.33,570.31,0.59,-1.91,0.12,4482,0,7.86459,-2.76997,-331.849,27763.8,-41360.4,-636.285,-124.636,-83.6639,0,56
22434,816.71,762.79,752.72,758.76,772.75,-63.48,-864.75,559.08,1.34,-1.53,0.11,4488,0,10.9083,-9.94489,-333.113,28542.6,-41282.6,713.991,-123.93,-85.6842,0,56
22465,816.22,762.66,752.74,758.99,772.65,-42.97,-844.73,550.29,0.7,-3.85,-0.56,4494,0,11.6564,-8.84503,-331.838,28170,-40986,1169.6,-123.512,-84.8906,0,56
22496,816.28,762.72,752.77,759.22,772.75,-49.8,-840.82,566.41,-4.9,2.31,-0.52,4500,0,12.6828,-7.65335,-329.498,27518.1,-40715.8,1221.82,-123.569,-83.5152,0,56
22527,815.82,762.68,752.78,759.32,772.65,-63.48,-865.72,552.73,-4.7,2.15,-0.47,4506,0,13.0761,-5.67447,-328.745,27032.1,-40550,1230.22,-123.348,-82.2282,0,56
