currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
7839,750.39,760.61,752.72,753.64,754.34,403.32,-1307.13,1220.70,-50.71,76.44,83.66
7870,750.40,760.68,752.76,753.68,754.38,936.52,-1176.27,1220.21,-31.63,61.04,70.32
7901,750.39,760.52,752.80,753.68,754.35,1213.38,-1054.20,1071.78,7.47,58.65,44.05
7931,750.66,760.70,752.72,753.63,754.43,1251.46,-2000.00,783.20,46.33,75.42,-19.56
7962,751.56,761.08,752.67,753.55,754.71,1300.29,-1039.06,733.89,121.06,16.04,-92.63
7993,761.18,762.88,752.95,754.21,757.81,-471.19,-1326.66,-442.87,204.38,-41.31,-83.49
8023,778.45,764.03,753.26,755.67,762.85,277.34,-831.54,620.61,66.77,53.25,-5.79
8054,785.90,764.78,753.61,756.95,765.31,99.61,-919.43,469.24,24.10,-26.82,-50.82
8085,794.56,766.42,753.98,758.00,768.24,21.97,-771.00,514.16,31.98,-2.24,-11.82
8118,809.01,768.72,754.24,759.08,772.76,9.28,-880.37,497.07,27.89,9.91,1.88
8149,823.80,770.53,754.50,760.56,777.35,27.83,-866.70,488.28,21.31,1.62,-8.99
8180,833.27,771.85,754.84,762.51,780.62,-25.39,-873.05,559.08,14.40,-4.34,-3.92
8211,836.24,772.53,755.13,764.63,782.13,-26.86,-882.32,548.83,10.34,-3.67,-2.26
8242,836.28,772.64,755.41,766.29,782.66,0.00,-862.30,562.99,8.38,0.29,-2.88
8273,833.87,772.53,755.57,766.87,782.21,-5.37,-845.70,597.17,4.52,0.08,-2.32
8304,830.47,772.39,755.50,766.96,781.33,0.00,-842.29,583.98,1.11,1.81,-2.04
8335,827.82,772.43,755.63,766.92,780.70,-11.23,-846.19,573.73,0.61,4.15,-2.09
