currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15596,801.19,779.05,758.57,754.41,773.3,-32.23,-882.32,530.27,1.37,0,-2.81,-282.78,3120,0,70,50.6809,-5.07127,-351.111,31029.9,-15780.2,2293.79,-44.9435,-88.3766,0
15629,797.96,778.76,758.6,754.34,772.42,-36.62,-859.37,554.2,1,1.52,-2.24,-267.78,3127,0,70,50.7677,-6.39759,-356.394,30862.8,-16029.1,2171,-44.9758,-86.5975,0
15663,795.59,778.07,758.55,753.58,771.45,-18.55,-872.07,543.46,-0.82,-0.5,-2.15,-244.19,3134,0,70,52.5589,-6.46188,-368.983,31272.3,-16566.6,2180.68,-44.8982,-84.7532,0
15699,791.85,777.05,758.49,752.99,770.09,-25.88,-868.16,540.04,-3.08,3.85,-0.52,-216.04,3141,0,70,52.9478,-5.87973,-369.663,30599.4,-16511,2019.17,-44.6651,-82.7765,0
15732,787.49,776.26,758.47,752.94,768.79,-31.74,-852.54,546.39,-1.27,2.43,0.67,-194.44,3147,0,70,51.8304,-6.46819,-372.335,30466.8,-16715.8,1815.43,-44.8945,-81.8264,0
15765,783.73,775.71,758.62,753.05,767.78,-29.3,-867.19,553.71,-0.44,2.59,-3.54,-175.08,3154,0,70,51.8887,-6.04614,-381.321,30747.6,-17336.3,1634.22,-45.464,-80.6344,0
15799,780.62,775.62,758.65,753.32,767.05,-33.2,-859.37,539.06,-5.18,1.85,-1.73,-166.77,3161,0,70,52.4898,-5.04971,-388.315,31023.1,-17631.9,1660.96,-45.4062,-79.8917,0
15832,778.48,775.64,758.71,753.21,766.51,-14.65,-857.42,548.83,-0.63,0.75,-1.7,-156.55,3167,0,70,52.4436,-4.9039,-384.243,30497.4,-17401.6,1482.22,-45.2879,-79.37,0
15867,777.11,775.44,758.75,752.82,766.03,-29.3,-897.95,535.64,-0.58,1.69,-2.31,-143.48,3174,0,70,51.8971,-4.87499,-383.619,30409.1,-17440.5,1451.73,-45.463,-79.269,0
15902,775.96,774.47,758.62,752.13,765.29,-9.77,-866.7,541.99,1.03,1.68,0.6,-124.9,3181,0,70,51.3289,-4.46796,-384.085,30258.5,-17513.5,1400.47,-45.5979,-78.7808,0
15936,774.42,772.95,758.47,751.39,764.31,-44.43,-883.3,529.79,-4.44,3.02,-0.67,-100.14,3188,0,70,50.4915,-4.13119,-382.23,30072.8,-17430.4,1347.38,-45.6019,-78.6773,0
15969,770.5,771.01,758.24,750.15,762.47,-30.27,-880.86,533.2,-13.82,1.66,1.94,-58.66,3195,0,70,50.0949,-3.852,-381.241,29988.2,-17447.7,1295.23,-45.7657,-78.6594,0
16002,765.37,768.01,757.85,748.36,759.9,-24.41,-871.58,543.95,-17.44,0.92,1.54,-0.45,3201,0,70,49.5079,-3.60839,-381.159,29979.2,-17443,1243.93,-45.7631,-78.6527,0
16036,760.15,764.55,757.39,746.32,757.1,-36.62,-871.09,501.46,-33.64,1.32,2.6,63.7,3208,0,70,48.7621,-4.00736,-379.462,30042.5,-17356.1,1297.3,-45.7388,-79.1713,0
16069,754.42,761.62,756.78,743.97,754.2,-111.82,-944.82,427.25,-36.87,-2.89,-1.06,126.41,3215,0,70,48.4116,-4.47212,-377.14,30230.9,-17299,1412.31,-45.8689,-80.1584,0
16105,750.45,759.57,756.33,743.07,752.35,-132.81,-930.18,419.43,-38.57,-24.28,-0.07,158.43,3222,0,70,47.9408,-5.15179,-376.384,30504.9,-17280,1438.29,-45.9104,-81.0473,0
16138,750.18,758.15,755.93,742.99,751.81,-265.14,-570.8,536.62,4.95,-24.36,12.11,162.02,3229,0,70,47.4458,-5.81993,-373.043,30455.6,-17102.7,1300.35,-45.8463,-81.6409,0
16171,753.23,758.31,755.85,744.16,752.89,903.32,-846.19,162.6,23.09,-27.52,11.43,131.08,3235,0,70,47.2095,-5.71978,-369.859,30232.9,-16952.9,1270.46,-45.8362,-81.7416,0
16204,762.76,759.5,755.8,745.41,755.87,-440.92,-682.62,565.92,34.95,-15.62,5.25,69.1,3242,0,70,46.7031,-5.19986,-366.659,29985.7,-16832.1,1308.73,-45.9067,-81.7811,0
16237,769.92,759.95,755.63,746.24,757.94,-95.21,-640.14,803.22,29.44,8.69,0.52,24.68,3248,0,70,46.7473,-5.20659,-363.659,29805.3,-16790,1401.06,-46.1696,-81.9593,0
16271,773.99,760.09,755.63,747.27,759.24,-45.41,-868.16,525.39,-9.29,4.86,4.24,-5.56,3255,0,70,46.3784,-5.25519,-360.46,29553.9,-16581.6,1348.44,-46.0014,-81.9895,0
16306,778.63,760.54,755.72,748.26,760.79,-62.01,-932.62,439.94,4.01,-1.66,1.3,-37.6,3262,0,70,46.2015,-4.66096,-357.288,29025.3,-16600.4,1350.14,-46.4624,-81.2378,0
16340,783.85,761.03,755.76,749.17,762.45,-67.87,-910.16,473.14,8.99,-2.03,-2.99,-71.76,3269,0,70,45.481,-4.20759,-353.773,28464,-16531.2,1207.87,-46.7284,-80.4583,0
16373,788.09,761.75,755.84,750.68,764.09,-100.1,-892.58,492.19,5.98,-1.95,-6.99,-112.38,3276,0,70,44.2803,-3.8159,-348.673,27673.1,-16454.4,1232.52,-47.1916,-79.3668,0
16407,789.24,762.55,756.03,751.85,764.92,-48.34,-847.17,547.85,7.51,6.62,-7.92,-135.35,3282,0,70,43.9494,-3.62901,-346.668,27219.7,-16403.1,1116.9,-47.3166,-78.518,0
