currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
93722,772.80,765.49,751.27,759.86,762.35,117.68,-937.99,373.05,0.10,1.13,1.54,-126.94
93760,772.82,765.48,751.24,759.87,762.35,133.79,-946.29,375.98,1.80,-0.66,0.40,-126.91
93801,772.89,765.53,751.24,759.92,762.39,129.39,-945.80,370.61,0.29,0.60,1.09,-127.78
93840,772.78,765.51,751.30,759.88,762.37,136.23,-941.41,384.77,-0.09,-0.30,-0.47,-127.17
93879,772.84,765.50,751.25,759.89,762.37,124.51,-923.34,375.49,0.21,0.64,2.39,-127.26
93917,772.88,765.55,751.24,760.02,762.42,129.88,-931.15,371.09,0.66,2.66,0.27,-128.55
93956,772.78,765.61,751.26,759.88,762.38,124.02,-935.06,373.05,-0.64,1.52,1.34,-127.52
93995,772.86,765.62,751.28,759.97,762.43,134.77,-933.11,385.25,0.53,2.57,2.61,-128.63
94036,772.90,765.56,751.38,759.93,762.44,133.30,-940.92,375.49,2.12,1.61,0.63,-128.33
94074,772.93,765.59,751.28,759.85,762.41,124.02,-945.80,380.37,2.11,-0.42,1.25,-127.87
94113,772.89,765.56,751.21,759.88,762.38,119.14,-932.62,368.65,2.93,0.50,1.56,-127.41
94152,772.88,765.52,751.19,759.95,762.39,128.91,-927.25,384.28,1.24,0.63,0.40,-127.64
94191,772.79,765.56,751.32,759.91,762.40,123.54,-931.15,391.60,-0.83,0.60,0.63,-127.80
94229,772.79,765.51,751.26,760.00,762.39,124.51,-937.50,385.25,-0.82,1.57,-0.98,-128.04
94270,772.72,765.52,751.21,759.97,762.36,128.42,-943.36,379.39,0.31,0.79,0.99,-127.35
94314,772.78,765.52,751.29,760.00,762.40,126.95,-937.01,383.30,1.64,1.19,0.66,-128.20
94353,772.83,765.46,751.28,759.91,762.37,119.63,-937.01,379.39,1.19,2.05,1.85,-127.36
94392,772.78,765.46,751.24,759.86,762.33,110.84,-949.22,385.74,0.33,0.93,1.27,-126.57
94430,772.83,765.46,751.22,759.92,762.35,135.25,-935.55,379.39,-0.95,2.34,-2.01,-127.09
94469,772.78,765.42,751.25,759.88,762.33,125.49,-940.92,386.72,-1.50,2.46,-2.21,-126.64
94510,772.75,765.41,751.22,759.85,762.31,127.93,-938.48,382.32,1.44,2.39,-1.57,-126.06
94549,772.81,765.46,751.20,759.86,762.33,141.11,-931.64,378.42,-0.66,2.74,-0.18,-126.48
94588,772.80,765.44,751.24,759.84,762.33,135.25,-944.82,378.42,-0.60,0.52,0.34,-126.44
94627,772.88,765.40,751.22,759.88,762.34,128.42,-937.50,376.95,-0.66,1.85,0.04,-126.73
94666,772.91,765.40,751.20,759.85,762.34,127.44,-931.64,380.37,0.18,0.53,1.14,-126.53
94705,772.87,765.42,751.23,759.87,762.35,115.72,-926.27,377.44,0.50,0.56,-0.50,-126.78
94745,772.85,765.41,751.24,759.83,762.33,119.63,-930.66,381.35,0.59,2.01,1.16,-126.40
94784,772.81,765.42,751.28,759.88,762.35,139.65,-930.18,386.23,0.45,0.89,0.11,-126.82
94822,772.78,765.43,751.23,759.84,762.32,128.42,-927.25,395.02,1.23,1.29,1.48,-126.32
94861,772.71,765.44,751.26,759.87,762.32,131.84,-932.13,368.16,1.96,2.03,2.34,-126.43
94900,772.71,765.53,751.32,759.77,762.33,122.07,-930.18,376.46,-0.73,3.46,-1.09,-126.27
94941,772.72,765.53,751.31,759.77,762.33,126.46,-951.17,378.42,0.34,-0.34,1.38,-126.32
94980,772.65,765.57,751.29,759.87,762.34,132.81,-946.29,373.54,1.65,1.07,-2.85,-126.93
95018,772.53,765.40,751.26,759.88,762.27,130.86,-937.50,383.79,2.30,3.11,1.12,-125.60
95057,772.46,765.45,751.31,759.87,762.27,126.95,-948.24,373.54,1.24,3.18,0.34,-125.63
95095,772.44,765.49,751.26,759.91,762.27,123.05,-933.11,377.44,-0.55,0.54,-3.28,-125.99
95134,772.46,765.50,751.24,759.88,762.27,131.35,-930.18,372.07,0.17,1.78,-0.42,-125.75
95175,772.43,765.51,751.26,759.84,762.26,129.88,-930.18,379.39,0.14,0.40,1.26,-125.52
95219,772.41,765.50,751.21,759.90,762.26,124.51,-926.27,375.49,0.08,0.74,0.20,-125.61
95257,772.34,765.52,751.31,759.94,762.28,126.95,-930.18,376.46,-0.98,2.06,1.22,-126.13
95298,772.38,765.58,751.24,759.90,762.27,125.98,-930.18,383.30,-1.77,0.47,-0.33,-126.00
95337,772.27,765.63,751.25,759.95,762.27,132.81,-934.08,376.46,-0.36,-1.18,1.37,-126.26
95376,772.23,765.65,751.30,759.95,762.28,129.88,-929.69,373.54,2.74,1.11,-1.96,-126.53
95417,772.23,765.66,751.33,759.96,762.30,140.62,-939.94,372.56,1.52,-0.27,-2.47,-126.75
95457,772.26,765.60,751.35,759.98,762.30,110.35,-944.34,377.93,0.65,2.27,-3.08,-126.64
95496,772.31,765.69,751.25,760.00,762.31,139.65,-937.50,374.02,-0.92,1.40,1.16,-127.03
95538,772.18,765.61,751.27,759.95,762.25,120.61,-940.43,382.32,0.86,1.05,0.37,-126.01
95576,772.28,765.62,751.28,760.01,762.30,130.86,-928.22,380.37,0.23,-0.83,0.47,-126.91
95616,772.20,765.56,751.25,759.98,762.25,141.60,-941.89,374.02,0.56,2.11,-2.52,-126.00
95656,772.30,765.65,751.30,759.99,762.31,134.77,-934.08,377.93,0.40,2.56,-2.44,-127.09
95695,772.27,765.64,751.26,759.96,762.28,139.16,-926.27,383.79,0.24,4.06,-0.88,-126.48
95734,772.35,765.54,751.29,760.01,762.30,128.42,-937.50,373.54,-0.67,2.31,0.46,-126.82
95772,772.29,765.54,751.26,759.86,762.24,135.74,-942.38,381.35,0.95,2.90,-2.31,-125.38
95811,772.42,765.47,751.26,759.86,762.25,126.46,-927.73,380.37,-0.65,2.27,0.02,-125.52
95850,772.44,765.49,751.21,759.87,762.25,123.54,-928.22,382.81,0.76,-0.22,3.37,-125.40
95891,772.51,765.51,751.25,759.84,762.28,132.81,-929.20,368.16,1.98,1.67,0.58,-125.77
95929,772.56,765.40,751.21,759.77,762.23,142.58,-938.48,377.93,-0.09,1.31,-0.25,-124.75
95968,772.68,765.42,751.21,759.74,762.26,128.42,-933.11,371.09,0.03,-0.25,1.36,-124.98
96007,772.74,765.30,751.22,759.71,762.24,124.51,-937.01,379.39,0.06,1.77,0.10,-124.51
96045,772.85,765.27,751.18,759.70,762.25,132.32,-935.06,372.07,-0.11,1.47,2.50,-124.51
96087,773.01,765.29,751.16,759.66,762.28,135.74,-930.66,387.70,0.41,0.79,-1.13,-124.73
96130,773.10,765.28,751.16,759.68,762.30,135.74,-931.15,380.37,-1.17,-0.50,1.91,-125.17
96168,773.03,765.28,751.16,759.57,762.26,125.00,-937.01,379.88,1.35,1.63,0.62,-124.15
96207,773.06,765.20,751.13,759.62,762.25,125.98,-932.13,378.42,-1.49,0.71,2.64,-124.04
96245,773.12,765.16,751.15,759.63,762.27,125.00,-950.68,365.23,-1.69,0.34,0.50,-124.24
96284,773.05,765.21,751.21,759.58,762.26,135.25,-950.20,367.68,0.48,1.44,0.74,-123.97
96325,773.14,765.07,751.14,759.56,762.23,126.46,-928.71,381.35,0.21,-0.71,2.15,-123.24
96364,773.29,765.06,751.12,759.57,762.26,128.91,-940.92,376.46,-0.11,0.34,-0.48,-123.74
96402,773.30,765.11,751.12,759.55,762.27,122.07,-942.87,362.79,-0.15,3.52,-0.28,-123.84
96441,773.32,765.01,751.05,759.54,762.23,132.81,-946.29,364.75,1.68,2.78,1.78,-123.06
96480,773.39,764.95,751.11,759.38,762.21,141.60,-959.96,366.70,-1.56,2.17,-1.63,-121.96
96518,773.45,764.97,751.09,759.34,762.21,132.32,-937.50,384.77,-0.84,2.44,-1.98,-121.84
96559,773.55,764.81,750.99,759.29,762.16,129.39,-928.22,382.32,0.95,1.14,-1.46,-120.69
96598,773.81,764.76,750.95,759.25,762.19,122.56,-917.97,378.42,0.97,-1.12,0.37,-120.86
96636,773.89,764.70,751.02,759.12,762.18,125.98,-945.31,368.65,-1.10,2.34,0.57,-119.95
96675,773.95,764.64,750.99,759.19,762.19,125.00,-933.11,371.58,-0.30,1.89,-1.27,-120.44
96713,773.94,764.71,751.01,759.12,762.19,120.12,-930.66,370.61,-0.67,0.22,2.18,-120.26
96751,773.94,764.69,751.03,759.10,762.19,128.91,-929.69,378.91,2.21,-1.15,-1.84,-119.96
96793,773.88,764.68,750.95,759.09,762.15,126.46,-939.45,376.95,0.44,1.73,1.40,-119.94
