currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
13870,781.78,781.3,761.08,780.29,776.11,39.06,-797.85,584.96,-2.73,1.5,-1.61,2775,0,31.9861,0.487558,-311.899,20534.4,-20252.7,-566.388,-64.9333,-65.834,0,73
13901,781.91,781.32,760.91,779.76,775.97,49.8,-854.49,580.57,-2.82,0.05,1.01,2781,0,25.1269,-0.216867,-279.058,17777.7,-18398.1,-1322.25,-65.9309,-63.7071,0,73
13932,782.4,781.44,760.97,779.03,775.96,53.71,-814.94,598.63,-3.78,1.64,2.73,2787,0,19.9614,-2.06509,-241.966,15011.9,-15943.5,-1524.07,-65.8927,-62.0389,0,73
13963,783.04,781.57,760.71,777.63,775.74,64.94,-808.59,585.45,-8.08,-0.32,3.85,2794,0,19.498,4.58911,-245.786,15100.2,-16578.6,-2329.74,-67.4516,-61.4331,0,73
13993,783.74,781.58,760.51,776.35,775.55,27.34,-859.37,571.78,-11.38,-0.98,7.08,2800,0,25.021,-1.35374,-280.433,18602,-19095,-1544.72,-68.0907,-66.3317,0,73
14023,784.38,781.58,760.24,774.96,775.29,16.6,-864.75,552.73,-8.82,3.32,6.35,2806,0,21.7261,-8.21112,-262.335,17754.8,-18025.6,-1179.45,-68.713,-67.6772,0,73
14054,784.8,781.56,760.07,773.76,775.05,-0.98,-860.35,562.01,-12.15,0.45,5.8,2812,0,20.0226,-7.35573,-254.319,16681.3,-17587.7,-1478.23,-69.155,-65.5927,0,73
14084,784.87,781.4,759.93,772.75,774.74,27.34,-881.84,530.27,-7.6,1.72,5.76,2818,0,22.9898,-9.95296,-282.448,19220.1,-19612.2,-1254.87,-69.4372,-68.0471,0,73
14115,785.16,781.3,759.92,772.28,774.67,9.77,-853.52,568.36,-7.6,1.95,7.47,2824,0,27.5464,-15.5069,-276.52,18146.8,-18616.7,-837.115,-67.3244,-65.6251,0,73
14145,785.42,781.14,759.88,771.89,774.58,5.86,-885.25,551.76,-7.34,2.73,4.75,2830,0,29.526,-13.806,-280.162,17419.2,-18568.9,-1204.19,-66.2789,-62.1766,0,73
14176,785.02,781,759.81,771.34,774.29,28.81,-833.5,585.94,-11.16,4.51,9.42,2836,0,35.1779,-12.4871,-313.918,18942.8,-20600,-1773.06,-65.6241,-60.3446,0,73
14207,784.4,780.74,759.88,771.64,774.16,-12.21,-941.41,490.72,-8.99,0.85,5.76,2842,0,43.4688,-9.54051,-339.564,21291,-21670.5,-2285.06,-63.8198,-62.699,0,73
14238,784.34,780.3,759.97,771.51,774.03,-22.46,-849.61,539.55,-0.5,2.44,3.85,2849,0,47.961,-8.66938,-361.822,24487.9,-23001,-2226.31,-63.5694,-67.679,0,73
14268,785.03,780.18,759.84,771.01,774.01,4.39,-858.4,560.06,-3.07,-0.11,5.33,2855,0,46.1194,-7.21364,-362.643,23815.7,-23185.3,-2795.41,-63.9341,-65.6716,0,73
14299,785.2,779.95,759.8,770.73,773.92,-9.77,-888.67,514.65,-6.52,2.95,4.51,2861,0,45.016,-7.0056,-363.387,22165.5,-23318.4,-3168.67,-64.1692,-60.9988,0,73
14330,785.51,779.88,759.81,770.6,773.95,0,-879.88,532.71,-5.66,2.3,2.16,2867,0,46.7451,-3.55535,-384.395,21840.8,-24792.4,-3962.86,-64.4968,-56.8199,0,73
14360,785.64,779.93,759.82,770.08,773.87,-7.32,-863.77,539.06,-6.97,2.34,0.15,2873,0,44.9099,-5.86615,-399.506,21246.8,-25993.3,-4510.53,-65.0636,-53.1828,0,73
