currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
38773,797.26,769.76,755.23,757.38,769.91,-61.04,-811.04,616.7,-3.05,-1.94,-0.53,-58.89,7756,0,21.5664,0.251303,-256.545,17449.3,-18031.9,-427.034,-568.287,-68.0165,0,56
38809,797.25,769.75,755.2,757.22,769.86,-40.04,-796.87,650.39,-7.08,2.36,-1.09,-57.18,7763,0,21.0996,1.51576,-247.399,16624.5,-17340.2,-635.578,-568.09,-67.1959,0,56
38845,797.79,770.04,755.24,757.03,770.02,-78.61,-827.15,600.1,-11.97,7.3,-2.55,-57.73,7770,0,20.9402,3.34029,-242,16072.7,-16914.9,-805.622,-567.896,-66.416,0,56
38882,795.56,769.87,755.21,757.06,769.43,-57.62,-831.54,622.56,-7.38,-1.42,-0.24,-49.81,7777,0,23.7273,-0.512111,-247.849,16932.4,-17175.8,-718.863,-567.3,-68.3169,0,56
38918,791.87,769.24,755.21,756.76,768.27,-68.85,-812.99,644.53,-19.6,0.78,-1.09,-27.66,7785,0,27.6344,-1.75467,-242.181,16182.9,-16437.3,-744.206,-565.871,-66.8225,0,56
38954,790.44,769.91,755.13,756.71,768.05,-13.18,-833.01,606.45,-1.22,1.4,-4.41,-29.31,7792,0,22.9591,0.892581,-221.512,14143.4,-15038,-992.493,-565.887,-63.8508,0,56
38994,787.35,768.62,755.01,756.31,766.82,-49.32,-837.89,599.61,-33.02,5.6,0.55,-5.53,7800,0,21.7979,1.45449,-197.363,12042.5,-13028.9,-1142.94,-564.017,-61.0189,0,56
39030,789.8,769.98,755.11,756.35,767.81,-65.92,-912.11,483.4,19.56,-0.97,-1.89,-23.03,7807,0,21.8774,0.805226,-203.967,12763.3,-13362.6,-1287.85,-563.513,-62.5763,0,56
39066,793.05,769.12,754.94,755.98,768.27,-68.36,-833.01,620.12,-8.92,1.28,0.82,-26.04,7814,0,19.0684,-2.47821,-179.185,11262.1,-11597.7,-1144.49,-562.724,-62.8617,0,56
39102,790.08,768.43,754.97,756.05,767.38,-67.87,-874.51,524.41,-4.59,-4.95,-1.59,-10.52,7821,0,21.5767,3.4618,-230.527,15097.1,-15605.5,-2147.13,-565.695,-65.4886,0,56
39138,799.38,770.24,755.19,756.31,770.28,-44.92,-766.11,687.99,26.17,-6.86,-1.76,-55.28,7829,0,17.0042,-10.0249,-192.303,13524.5,-13002.5,-815.938,-565.614,-70.3304,0,56
39174,798.83,768.21,754.99,756.19,769.56,-47.36,-825.2,618.65,-11.26,-4.14,4.86,-40.51,7836,0,25.7687,-2.89977,-245.622,17254.1,-16778.6,-1069.67,-566.308,-70.2547,0,56
39213,805.63,770.68,755.23,756.9,772.11,-81.54,-867.19,579.1,38.73,-8.45,-4.62,-87.91,7844,0,22.485,-3.24661,-266.806,19317.4,-18799.6,-1061.03,-568.461,-72.4081,0,56
39249,805.72,770.99,755.21,756.93,772.21,-47.85,-851.56,596.68,2.37,-3.76,2.69,-91.72,7851,0,24.931,-10.2059,-267.667,20141.8,-18909.9,183.906,-568.648,-75.2579,0,56
39286,802.05,770.79,755.19,756.92,771.24,-67.38,-862.79,578.61,-0.31,3.58,-0.85,-77.82,7858,0,32.4211,7.15416,-318.761,21558.6,-22547.2,-1431.41,-568.734,-67.6333,0,56
39322,802.84,772.46,755.27,757.56,772.03,-67.87,-800.78,629.39,1.4,0.46,-1.84,-101.37,7865,0,29.2843,-2.27478,-286.197,18992.1,-20232.8,-529.274,-568.694,-66.36,0,56
39358,799.92,773.29,755.33,758.02,771.64,-78.12,-824.71,594.73,2.38,2.94,-3.16,-103.36,7873,0,32.9968,-8.38725,-298.757,19853.1,-20934.1,-316.797,-568.071,-66.4527,0,56
39394,802.55,775.18,755.45,758.68,772.96,-76.17,-802.73,641.11,9.13,-2.1,-6.6,-134.33,7880,0,31.3282,-9.03113,-296.859,17635,-20565.1,-743.237,-567.276,-59.4038,0,56
39433,801.2,776.74,755.62,760.23,773.45,-87.4,-854.49,589.36,2.27,-1.68,-1.34,-160.67,7888,0,27.2637,-6.97056,-314.505,17771.5,-22130.6,-1953.32,-568.366,-56.5052,0,56
39469,797.56,777.96,755.82,761.53,773.22,-25.39,-778.81,631.84,3.45,-2.51,-2.21,-172.1,7895,0,28.5397,-0.024434,-334.504,17549.7,-23807.6,-3207.54,-569.173,-52.4653,0,56
39506,796.81,778.64,755.93,762.19,773.39,-38.57,-807.13,627.93,-0.93,-3.31,-1.62,-182.14,7902,0,21.9639,2.7553,-325.812,13951.1,-23090.3,-3946.14,-568.87,-42.819,0,56
39541,795.09,779.51,755.95,762.85,773.35,-52.25,-822.27,625.98,-5.3,3.53,-2.47,-192.29,7909,0,19.1723,6.06329,-340.637,13019.7,-24594.3,-4874.98,-570.201,-38.2218,0,56
39577,795,780.76,756.07,763.42,773.81,-48.34,-812.5,614.26,-2.05,2.35,0.69,-207.45,7916,0,17.7527,5.67005,-337.334,11852.7,-24315.2,-4946.94,-570.081,-35.1364,0,56
39614,793.4,781.19,756.05,763.95,773.65,-59.57,-811.04,629.88,0.95,-1.34,-0.98,-213.66,7924,0,17.2746,4.38978,-339.186,10906.5,-23972.4,-4568.47,-568.677,-32.1545,0,56
39652,792.43,781.27,756.12,764.28,773.53,-28.81,-815.92,604.98,3.18,-1.79,-1.66,-214.08,7931,0,15.7097,4.12533,-344.071,10337.9,-24161.2,-4305.2,-568.221,-30.0457,0,56
39689,793.65,781.27,756.15,764.62,773.92,-4.39,-793.95,636.72,3.25,0.55,-1.09,-222.71,7939,0,11.9132,4.5621,-336.311,9044.87,-23691.4,-4349.29,-568.445,-26.8944,0,56
39725,793.75,781.99,756.18,765.01,774.23,-62.99,-820.8,607.91,-1.68,3.61,-0.81,-233.6,7946,0,9.42968,1.40994,-349.031,10155,-25011.7,-4398.67,-569.661,-29.094,0,56
39761,793.45,782.05,756.27,765.18,774.24,-31.25,-812.01,618.65,3.09,-1.95,-2.47,-233.34,7953,0,9.11655,-0.121285,-357.549,10741.2,-25633.6,-4188.14,-569.693,-30.0416,0,56
39797,794.08,781.96,756.16,764.89,774.27,-41.99,-797.85,627.44,1.73,4.18,1.95,-233.16,7960,0,12.3635,1.72296,-358.228,10160.1,-25290.8,-3959.28,-568.6,-28.3621,0,56
39836,793.35,782.85,756.3,765.1,774.4,-40.04,-804.2,652.34,-1.5,3.56,-4.16,-237.64,7968,0,10.576,0.626857,-361.791,10353.2,-25815.4,-3851.19,-569.354,-28.6163,0,56
39872,791.6,783.55,756.39,765.43,774.24,-48.83,-825.68,618.65,-1.6,-0.34,0.44,-239.7,7975,0,15.091,-4.93957,-360.752,10813.7,-25438.9,-3181.22,-568.516,-29.9756,0,56
39909,790.18,783.68,756.47,765.51,773.96,-40.04,-811.04,606.93,-2.09,2.08,0.6,-235,7983,0,21.7588,0.243348,-358.36,8999.55,-24744.5,-3563.87,-567.049,-25.1129,0,56
39945,789.4,783.48,756.41,765.59,773.72,-39.06,-817.38,630.37,3.56,-1.59,-0.34,-233.45,7990,0,24.6837,3.44844,-349.211,7311.51,-23785,-3692.98,-566.111,-20.9372,0,56
39981,789.1,782.7,756.42,765.32,773.38,-29.3,-810.06,638.67,0.27,1.76,-0.44,-222.06,7997,0,27.5592,2.59682,-347.57,6909.28,-23522,-3385.92,-565.676,-19.879,0,56
40017,790.18,782.22,756.34,764.8,773.38,-74.22,-813.96,617.68,-1.63,1.27,0.33,-216.18,8004,0,26.1448,6.84732,-339.557,6467.34,-23150.4,-3602.68,-566.178,-19.0464,0,56
40056,789.19,781.75,756.39,764.36,772.92,-21,-814.94,619.63,-7.07,0.47,-0.24,-201.32,8012,0,26.6796,-1.07233,-337.778,7779.38,-23154.5,-2854.05,-566.55,-23.0313,0,56
40092,789.81,780.95,756.23,763.6,772.65,-38.09,-804.69,628.91,0.77,0.9,0,-189.8,8019,0,27.5217,-1.10172,-329.815,7991.06,-22385.1,-2633.07,-565.871,-24.2276,0,56
40129,790.42,779.68,756.16,762.74,772.25,-49.32,-820.8,617.68,1.21,3.4,1.05,-170.93,8027,0,26.9547,1.71637,-315.503,7864.21,-21269.3,-2783.24,-565.414,-24.9261,0,56
40165,790.37,778.22,756.04,762.05,771.67,-39.06,-827.15,612.79,-2.17,-1.03,0.05,-151.81,8034,0,27.5109,-2.4053,-309.526,9030.41,-21035.7,-2438.74,-565.961,-29.1752,0,56
40201,791.65,776.26,755.89,761.18,771.25,-61.52,-809.57,632.81,2.4,1.73,2.69,-131.28,8041,0,26.2307,-0.444023,-297.99,9658.91,-20414.5,-2513.94,-566.507,-32.4148,0,56
40237,790.98,774.8,755.8,760.86,770.61,-66.89,-819.34,596.68,-1.6,-2.27,-1.31,-114.9,8048,0,24.7048,0.876128,-285.832,10607.5,-19734.9,-2292.62,-567.044,-37.1114,0,56
40276,788.23,773.79,755.72,760.41,769.54,-33.2,-802.25,640.62,-0.59,-0.36,-0.6,-92.77,8056,0,21.541,-6.44285,-268.772,11870.7,-18843.3,-1532.38,-568.109,-44.1667,0,56
40312,786.83,772.5,755.65,759.95,768.73,-45.9,-820.8,597.66,-3.95,1.25,1.89,-72.52,8063,0,20.0548,-1.57844,-247.909,10451.4,-17370.7,-1801.46,-568.069,-42.1566,0,56
40348,786.05,771.27,755.48,759.14,767.98,-65.92,-788.57,645.02,-12.27,2.7,-1.75,-52.3,8071,0,17.1117,-3.35258,-226.808,9730,-15844.7,-1585.39,-567.86,-42.9032,0,56
40384,786.98,770.9,755.4,758.39,767.92,-67.38,-823.73,600.1,-1.37,4.44,0.6,-43.28,8078,0,15.6174,-4.19902,-218.162,10062.2,-15486.3,-1352.97,-568.986,-46.123,0,56
40421,787.37,769.77,755.28,757.73,767.54,-66.41,-819.82,612.3,-18.37,2.86,0.77,-29.13,8085,0,16.2814,-2.21512,-202.12,9903.25,-14052.5,-1402.25,-567.526,-48.9959,0,56
40457,785.3,769.02,755.26,757.53,766.78,-60.06,-853.52,581.54,-7.5,-1.4,0.99,-13.42,8092,0,17.5488,-3.02258,-213.504,12100.3,-14886.3,-1394.14,-567.724,-56.6739,0,56
40496,785.54,768.31,755.21,757.4,766.61,-37.6,-828.12,590.82,1.83,2.76,1.16,-7.9,8100,0,17.8486,-1.15221,-186.03,10856.2,-12657.1,-1064.6,-566.038,-58.3602,0,56
40533,786.24,768.64,755.19,757.57,766.91,-29.3,-822.75,608.89,6.8,5.58,-2.75,-15.87,8108,0,16.9306,1.01887,-179.639,10944.9,-12228.1,-720.506,-566.07,-60.9272,0,56
40569,788.71,769.82,755.26,757.65,767.86,-54.2,-809.57,606.45,3.68,3.28,-1.64,-33.36,8115,0,13.572,-3.42822,-184.092,11674.1,-12726,-661.601,-567.128,-63.4152,0,56
40605,792.58,771.81,755.32,757.59,769.33,-57.62,-813.48,623.05,-4.31,1.71,-3.17,-60.12,8122,0,11.8705,-2.2087,-200.952,12546,-13982.5,-1334.3,-567.581,-62.4306,0,56
40641,796.24,773.65,755.23,757.48,770.65,-67.38,-841.31,578.12,-3.52,2.16,-0.09,-88.08,8129,0,13.8303,-3.2599,-226.223,14157.2,-15597.8,-1435.98,-566.952,-62.5807,0,56
40677,798.22,774.36,755.29,757.95,771.45,-71.78,-859.37,573.24,7.82,-2,-1.45,-105.88,8136,0,23.3352,-2.80025,-261.074,16237.5,-17309.8,-1444.25,-564.302,-62.1964,0,56
40716,798.17,775.29,755.42,758.54,771.85,-42.97,-833.98,621.09,9,-2.12,-0.03,-118.93,8144,0,27.6108,-5.2006,-279.512,17347.1,-18342.4,-1098.07,-563.623,-62.0631,0,56
40753,797.19,776.47,755.56,759.35,772.14,-89.36,-831.05,603.03,2.62,-2.79,-0.91,-133.37,8152,0,25.3312,0.596933,-295.473,16869.5,-19630.6,-1801.32,-564.438,-57.0933,0,56
40789,794.33,778.73,755.87,760.4,772.33,-51.76,-814.45,613.77,8.11,-5.56,-1.42,-149.39,8159,0,23.6787,3.46155,-296.806,15971.7,-19919.8,-2077.52,-565.114,-53.8119,0,56
40825,792.4,780.52,756,760.86,772.44,-42.97,-803.22,635.25,0.28,-1.84,-0.73,-160.74,8166,0,27.1167,8.54761,-298.79,13267.3,-19684.5,-2416.53,-563.881,-44.4039,0,56
40861,790.69,782.32,756.07,761.51,772.65,-53.71,-804.2,605.96,-5.06,1.53,-2.72,-176.86,8173,0,28.3637,10.7541,-305.467,10720.8,-19842.4,-2696.63,-562.958,-35.0967,0,56
40900,788.12,783.69,756.3,762.19,772.58,-58.11,-825.2,617.68,2.28,-2.22,-0.43,-183.34,8181,0,27.1981,6.02032,-308.128,9573.76,-19781.5,-2815.48,-562.199,-31.0711,0,56
40936,788.13,783.64,756.27,762.24,772.57,-35.64,-810.06,625,2.38,-0.82,-0.08,-184.65,8188,0,27.6059,4.34727,-309.084,7606.58,-19495.6,-2809.22,-561.075,-24.6101,0,56
40972,788.13,783.86,756.37,762.74,772.78,-62.5,-820.8,617.19,-0.85,1.08,0.4,-191.22,8195,0,27.3296,7.13379,-310.695,6501.14,-19493.4,-2977.72,-560.741,-20.9246,0,56
41008,785.92,783.96,756.39,762.75,772.26,-40.53,-818.85,624.51,-0.05,2.07,-2.6,-184.19,8203,0,27.0645,7.62865,-317.226,7453.13,-20185.6,-2885.71,-561.632,-23.4945,0,56
41044,784.84,783.63,756.28,762.38,771.78,-48.34,-810.06,632.32,-1.87,0.02,-0.94,-175.03,8210,0,25.551,10.991,-309.229,5745.16,-19592.2,-3097.3,-561.358,-18.5788,0,56
41080,785.32,783.05,756.18,761.83,771.59,-54.69,-817.38,600.1,-4.86,3.32,-0.13,-166.48,8217,0,24.3231,10.8224,-297.361,4775.68,-18643.9,-3124.59,-560.698,-16.0604,0,56
41119,786.64,782.2,755.95,761.24,771.51,-48.83,-808.11,616.7,-2.73,-0.49,-0.53,-160.98,8225,0,24.7769,8.96697,-290.225,5708.6,-18131.3,-2723.51,-560.473,-19.6701,0,56
41154,789.64,780.94,755.88,760.39,771.71,-46.39,-808.59,625.49,1.02,2.88,-0.2,-150.61,8232,0,24.7223,7.51944,-284.066,6770.59,-17795.9,-2561.1,-560.647,-23.8348,0,56
41191,792.83,780.17,755.8,760.62,772.36,-93.75,-860.84,568.85,-0.24,-0.4,-2.65,-160.7,8239,0,24.2908,4.76691,-287.842,8835.24,-18310.6,-2394.95,-561.613,-30.6939,0,56
41227,792.67,780.17,755.85,760.99,772.42,-43.95,-812.01,627.93,3.82,-2.67,1.32,-164.57,8246,0,24.2292,0.395842,-296.458,12350.2,-19277.4,-1874.74,-563.026,-41.6575,0,56
41262,794.16,779.77,755.77,761.06,772.69,-45.41,-824.22,618.65,6.25,0.19,-0.37,-169.39,8253,0,25.3569,2.42466,-298.326,12259.9,-19304.1,-1780.81,-562.708,-41.0956,0,56
41298,795.23,779.08,755.82,760.83,772.74,-51.27,-818.85,621.09,-0.06,-1.59,-1.49,-162.89,8261,0,25.4698,5.04029,-306.635,12441.5,-20062.4,-1841.03,-563.428,-40.5736,0,56
41337,797.79,777.98,755.72,760.28,772.94,-35.16,-810.06,623.54,-0.22,1.4,-0.45,-157.06,8268,0,24.7202,3.64838,-312.173,13551.1,-20665.5,-1545.57,-564.199,-43.409,0,56
41374,802.01,776.72,755.59,759.75,773.52,-62.5,-822.75,621.58,-2.54,0.21,0.25,-156.99,8276,0,24.6191,3.5342,-311.778,14742.2,-20823.5,-1358.38,-564.79,-47.2841,0,56
41410,804.35,775.7,755.57,759.1,773.68,-61.52,-808.11,623.54,-1.98,2.78,0.3,-147.78,8283,0,26.8001,2.41024,-322.82,17503.6,-21875.7,-795.972,-565.764,-54.2201,0,56
41447,803.32,773.64,755.36,757.87,772.55,-53.71,-831.05,598.14,-13.47,1.98,0.73,-114.77,8290,0,28.6438,1.64243,-329.168,19516.7,-22482.9,-630.33,-566.302,-59.2909,0,56
41483,798.61,770.47,755.1,756.95,770.28,-64.94,-808.11,607.42,-18.48,-0.31,5.21,-66.25,8298,0,27.1136,-0.52536,-316.18,20250.5,-21760.6,-459.952,-566.823,-64.0505,0,56
41519,796.74,766.46,754.9,755.98,768.52,-52.73,-794.43,628.91,-25.3,0.01,7.73,-18.3,8305,0,20.2152,-1.01632,-268.684,18531.1,-18521,-404.565,-566.933,-68.9749,0,56
41558,795.56,763.28,754.69,755.83,767.34,-90.33,-804.2,646.97,-18.78,11.55,-1.01,8.31,8313,0,13.9185,5.02136,-221.272,16839.5,-15480.3,-703.587,-567.963,-76.1101,0,56
41594,796.12,763.36,754.71,756,767.55,-49.8,-869.63,583.01,-10.97,2.96,-5.05,3.78,8320,0,14.0628,2.10274,-205.051,18653.4,-14838.3,-258.17,-570.37,-90.9775,0,56
41631,796.51,763.13,754.79,755.89,767.58,-22.95,-844.24,631.84,-6.93,4.77,-1.05,7.73,8327,0,14.2855,-3.43052,-187.705,18100.4,-13625.3,375.128,-570.59,-96.4321,0,56
41667,793.84,763.48,754.74,755.74,766.95,-204.1,-865.23,471.68,-9.71,11.19,-7.68,15.04,8334,0,16.8354,2.22727,-214.328,19398.6,-15475.5,-513.077,-570.205,-90.5093,0,56
41703,800.93,764.97,754.75,755.49,769.04,21,-760.74,721.19,5.48,4.41,-3.24,-17.15,8342,0,9.17424,-11.017,-177.485,16950.6,-13040.2,223.237,-571.473,-95.5041,0,56
41739,795.7,763.7,754.69,755.34,767.36,-160.64,-904.79,466.31,-18.91,5.15,2.52,11.67,8349,0,18.2102,-0.968408,-238.288,20694.1,-16878.2,-432.023,-568.829,-86.8502,0,56
41778,802.47,767.43,754.92,755.55,770.09,-141.6,-883.3,517.58,28.97,-9.36,-8.9,-38.87,8357,0,15.428,-11.6908,-213.959,19241.9,-15102.9,410.123,-568.589,-89.9428,0,56
41814,802.13,766.82,754.89,755.57,769.85,-119.63,-889.65,509.28,-10.58,-3.85,2.65,-33.95,8364,0,20.4691,-11.3907,-230.345,19668.6,-16004,226.457,-567.482,-85.4003,0,56
41851,806.22,768.84,755.06,756.36,771.62,-138.18,-958.98,455.08,25.15,-4.88,-1.25,-71.35,8371,0,22.7726,3.71167,-273.082,20654.6,-18994,-1590.33,-567.554,-75.636,0,56
41887,810.93,769.75,755.14,756.92,773.18,-50.78,-802.25,628.91,15.23,-6.79,2.15,-101.23,8378,0,22.946,-10.6183,-245.57,19392.9,-16888.2,506.607,-566.772,-78.9724,0,56
41923,807.97,769.04,755.05,757.7,772.44,-51.27,-801.76,623.54,0.32,-7.12,1.53,-99.06,8386,0,29.393,3.06701,-328.807,23609.6,-23100.6,-1074.31,-568.255,-71.8052,0,56
41962,811.24,770.82,755.2,758.76,774,-75.68,-853.03,578.61,7.73,-9.43,-2.95,-136.43,8393,0,25.5327,-7.82448,-315.433,22989.3,-22524.7,246.341,-569.409,-72.8832,0,56
41999,810.5,770.6,755.29,758.96,773.84,-70.8,-828.61,589.84,3.85,-1.85,2.21,-132.87,8401,0,28.6097,-6.19408,-338.135,23827.8,-24378.4,120.784,-570.096,-70.4716,0,56
42035,812.59,771.43,755.28,759.31,774.65,-62.01,-765.62,677.73,17.95,-2.47,-3.31,-152.18,8408,0,27.69,0.927571,-350.903,23037.1,-25495.6,-723.313,-570.657,-65.6508,0,56
42071,814.64,772.3,755.38,759.9,775.56,-45.41,-842.29,616.7,9.15,-4.49,-1.67,-172.33,8415,0,26.7761,-6.55231,-346.188,23057.4,-25440.3,-10.6006,-571.487,-66.6019,0,56
42107,812.17,772.43,755.33,760.27,775.05,-56.15,-805.66,631.84,-1,-0.33,0.58,-171.65,8422,0,25.629,-5.78226,-377.243,25347.9,-27987.2,-480.034,-572.189,-67.1931,0,56
42144,812.15,773.18,755.37,760.38,775.27,-38.09,-826.66,627.93,1.89,-2.31,-2.87,-178.26,8430,0,15.3553,-8.23124,-371.883,24005.6,-27887.7,-357.392,-572.99,-64.5527,0,56
42183,809.57,772.58,755.31,760.7,774.54,-64.45,-812.5,605.96,-2.11,0.5,0.31,-170.57,8438,0,13.8504,-8.66502,-376.588,23752.1,-28282.8,-445.546,-573.103,-63.0718,0,56
42219,809.77,773.59,755.45,761.85,775.16,-104.98,-809.57,585.94,4.22,-0.9,-1.66,-192.83,8445,0,13.3465,-3.05199,-362.281,21829.2,-27045.8,-846.852,-572.654,-60.2547,0,56
42255,807.79,774.99,755.43,761.83,775.01,-55.66,-786.13,627.93,-12.12,3.93,-3.34,-197.62,8452,0,3.93973,-13.8791,-357.987,21806.3,-27060.7,-182.432,-573.592,-60.9134,0,56
42291,807.01,776.11,755.54,762.19,775.21,-61.52,-817.87,598.63,-3.86,0.95,-1.9,-206.37,8459,0,0.133943,-5.17348,-367.039,20352.9,-27752.1,-1421.6,-573.611,-55.4515,0,56
42328,807.2,777.07,755.47,762.28,775.51,-37.6,-799.32,635.74,-1.03,-0.11,-1.35,-217.98,8467,0,4.641,-2.84644,-359.146,18691.4,-26366.8,-1688.81,-571.415,-52.0439,0,56
42364,806.83,777.79,755.58,762.33,775.64,-53.71,-830.08,607.91,-3.48,0.72,-1.21,-220.4,8474,0,6.19051,-1.92251,-373.732,19033.1,-27317.6,-1899.34,-571.094,-50.9272,0,56
42404,807.19,778.36,755.63,762.61,775.95,-41.02,-811.04,610.84,1.31,-1.45,-2.43,-228.89,8482,0,8.43631,1.20897,-371.828,18262.7,-26830.6,-2134.23,-570.159,-49.1159,0,56
42440,807.59,778.56,755.57,762.62,776.08,-34.18,-805.66,643.07,1.69,0.05,-0.81,-233.5,8489,0,9.2019,0.305263,-379.52,18611.5,-27252.6,-2124.46,-569.808,-49.0399,0,56
42477,808.06,778.89,755.64,762.94,776.38,-53.22,-813.96,622.56,-1.92,-2.05,1.55,-240.9,8496,0,7.18312,-3.38854,-383.728,18607,-27608.6,-1908.78,-569.948,-48.4898,0,56
42513,806.28,779.17,755.67,763.96,776.27,-57.62,-811.04,616.21,3.73,-3.92,2.27,-251.27,8504,0,10.0351,-9.85785,-390.933,19511.1,-28075.6,-1160.48,-569.817,-49.9091,0,56
42549,804.53,779.36,755.68,764.62,776.05,-62.99,-822.27,609.86,4.02,-1.1,1.08,-256.18,8511,0,11.6214,-6.02227,-386.29,18302,-27550.4,-980.618,-569.32,-47.3783,0,56
42585,802.65,779.28,755.86,764.97,775.69,-81.54,-827.15,588.38,-2.03,-1.55,-2.37,-249.81,8518,0,9.68779,-3.23787,-382.797,16753.2,-27322.2,-860.446,-569.375,-43.7653,0,56
42625,801.29,779.56,755.82,765.11,775.44,-36.62,-788.09,644.53,-2.8,1.6,1.77,-250.43,8526,0,10.9031,-5.74315,-375.646,15552.5,-26841.7,-574.217,-569.455,-41.4012,0,56
42661,800.2,779.56,755.9,765.02,775.17,-63.96,-821.29,625.49,-1.11,0.01,-3.1,-243.57,8533,0,11.1097,-0.791298,-367.888,14176.1,-26257,-979.179,-569.372,-38.5339,0,56
42697,798.97,779.21,755.86,765,774.76,-54.2,-805.66,631.35,-0.51,0.8,-0.18,-237.08,8540,0,13.15,-4.72555,-363.19,13682,-25631,-711.127,-568.572,-37.6717,0,56
42733,798.66,778.81,755.89,764.49,774.46,-69.82,-820.31,625,-1.57,1.89,-1,-224.59,8548,0,13.9073,-2.13871,-353.678,12807.9,-24992,-1074.36,-568.663,-36.2135,0,56
42769,796.72,778.21,755.86,764.16,773.74,-75.68,-823.24,616.7,-0.38,0.63,0.92,-208.95,8555,0,12.3098,-1.66886,-346.537,12862.9,-24592.1,-1427.7,-568.965,-37.1186,0,56
42808,795.52,777.56,755.81,763.96,773.21,-56.15,-827.15,606.45,-3.41,-0.53,0.79,-197.91,8563,0,15.0437,-2.285,-328.935,12068.4,-23104,-1408.66,-568.238,-36.6892,0,56
42844,795.01,776.42,755.83,763.57,772.71,-73.24,-799.8,640.62,-0.31,-0.56,0.73,-180.86,8570,0,16.63,3.7598,-317.973,11267,-22400.9,-1685.28,-568.449,-35.4339,0,56
42880,793.72,775.35,755.8,763.13,772,-52.25,-817.38,643.07,-1.06,-2.24,1.07,-161.98,8577,0,16.7586,4.89375,-310.464,11170.5,-22013.3,-1718.38,-568.905,-35.9804,0,56
42917,791.98,773.86,755.65,762.27,770.94,-33.69,-785.64,648.93,2.95,-0.97,1.56,-135.13,8584,0,17.1119,4.16123,-297.707,11328.6,-21296.4,-1621.39,-569.535,-38.0528,0,56
42953,792.73,772.7,755.56,761.81,770.7,-82.03,-810.55,614.26,-2.24,2.28,-2.2,-123.99,8592,0,16.6519,9.99001,-275.433,10263.1,-19755.4,-1970.3,-569.726,-37.2636,0,56
42989,791.27,772.29,755.63,761.34,770.13,-47.85,-806.15,616.21,-5.09,-2.53,0.06,-106.9,8599,0,14.302,1.34694,-264.904,11568.5,-19327.2,-1332.69,-570.959,-43.6712,0,56
43027,788.52,771.42,755.45,760.02,768.85,-21.97,-821.29,637.21,-11.82,4.02,-1.4,-75.69,8606,0,13.186,1.80366,-258.016,11606.9,-18911.7,-1545.89,-571.296,-44.9849,0,56
43064,789.18,771.25,755.47,759.79,768.92,-75.68,-830.08,596.68,-5.01,4.73,-0.47,-72.57,8614,0,13.6773,7.95384,-232.726,9828.97,-16835.2,-2117.48,-570.338,-42.2348,0,56
43100,787.78,770.85,755.48,759.78,768.47,-38.57,-831.54,614.75,-3.54,-0.18,-2.37,-64.17,8621,0,16.495,4.34184,-221.994,10611.7,-15889.6,-1994.32,-569.577,-47.8019,0,56
43136,788.1,769.98,755.44,759.53,768.26,-44.43,-826.17,620.61,8.72,-1.46,-2.35,-55.59,8628,0,18.6292,6.2113,-222.405,10252,-15734.3,-2132.88,-568.746,-46.0946,0,56
43173,787.69,769.49,755.44,759.81,768.11,-68.85,-825.2,625.49,3.05,-1.62,-0.24,-54.52,8636,0,18.6035,8.41648,-210.678,9773.15,-14923,-1843.6,-568.833,-46.3872,0,56
43209,784.12,768.99,755.41,759.99,767.13,-76.17,-804.2,568.85,-3.53,-3.84,3.23,-41.52,8643,0,16.6133,2.87546,-214.645,11108.6,-15590.6,-1349.21,-570.634,-51.753,0,56
43248,787.32,768.48,755.31,759.61,767.68,-39.55,-761.23,678.71,11.3,0.15,2.02,-45.4,8651,0,12.8156,5.74634,-194.771,8677.24,-14080.1,-1411.15,-570.292,-44.5483,0,56
43285,790.43,768.97,755.42,759.63,768.62,-66.41,-825.2,609.86,-0.4,-1.24,-1.93,-57.6,8658,0,11.9597,9.53817,-198.382,9149.3,-14571.4,-1628.26,-571.452,-46.1073,0,56
43321,792.46,769.81,755.53,759.88,769.42,-56.64,-815.92,605.47,7.48,0.44,-2.56,-72.1,8665,0,15.0613,2.27816,-225.504,12642,-16638.2,-1148.19,-571.782,-56.06,0,56
43357,796.15,770.49,755.6,759.93,770.54,-61.52,-802.25,649.9,6.16,0.91,0.19,-89.4,8672,0,17.8057,2.61456,-238.69,13250,-17542.5,-1428.53,-571.496,-55.5106,0,56
43394,798.12,770.81,755.6,759.81,771.08,-54.2,-810.55,640.62,0.9,-0.11,-2.41,-96.78,8680,0,21.6388,5.38033,-271.407,14999.5,-19959.9,-1858.13,-571.542,-55.264,0,56
43431,799.06,770.75,755.61,759.71,771.28,-73.73,-807.13,640.14,0.07,1.47,-1.27,-97.77,8687,0,23.626,5.58336,-289.807,16286.5,-21212,-1934.79,-571.194,-56.1973,0,56
43470,799.06,770.37,755.76,759.91,771.28,-77.15,-818.85,630.86,9.4,-0.95,2.53,-94.03,8695,0,23.8564,2.96976,-293.297,17017,-21457.6,-1892.79,-571.16,-58.0194,0,56
43506,798.14,769.1,755.87,760.4,770.88,-54.2,-811.04,635.25,9.48,-6.92,3.5,-84.99,8702,0,26.0328,1.02104,-297.826,17423.8,-21942.4,-1670.35,-571.675,-58.5031,0,56
