currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
7390,769.23,767.12,761.93,757.74,764.00,70.80,-881.35,517.58,0.86,2.24,1.83,-42.86
7424,769.43,766.87,761.91,757.64,763.96,79.10,-873.05,525.39,0.48,-0.94,0.98,-40.50
7458,770.00,766.41,761.80,757.57,763.94,75.20,-870.12,525.88,-1.18,-0.23,0.21,-40.52
7492,770.40,765.93,761.65,757.41,763.85,87.40,-855.96,522.46,0.33,2.34,-1.66,-39.38
7526,770.62,765.48,761.49,757.24,763.71,89.36,-883.79,520.02,0.70,0.51,-1.60,-38.20
7560,770.54,765.18,761.40,757.15,763.57,78.12,-886.23,505.37,1.11,1.53,-3.83,-36.38
7596,770.56,764.78,761.27,757.14,763.44,73.73,-868.65,507.81,1.15,2.50,0.66,-36.25
7630,770.63,764.52,761.19,757.15,763.37,84.96,-878.42,512.21,0.75,-0.66,-1.20,-36.63
7664,770.75,764.33,761.13,757.12,763.33,81.54,-874.51,509.28,0.08,1.40,1.95,-36.48
7699,770.93,764.35,761.17,757.03,763.37,88.87,-880.37,515.14,0.82,1.73,2.24,-35.06
7733,771.59,764.40,761.04,757.11,763.53,80.57,-870.61,516.11,1.89,2.39,0.17,-42.03
7767,772.93,764.44,761.00,757.08,763.86,71.78,-875.00,518.07,-0.08,1.44,2.24,-47.48
7801,775.05,764.64,760.89,757.09,764.42,79.10,-874.02,513.18,3.73,2.78,-0.40,-59.22
7835,778.08,764.98,760.95,757.24,765.31,88.38,-870.61,513.67,2.11,0.89,-4.30,-73.22
7869,782.15,765.46,761.11,757.43,766.54,64.94,-885.25,518.55,2.23,0.53,-2.50,-89.77
7903,786.91,766.36,761.19,757.56,768.00,90.82,-862.79,532.23,1.31,0.14,0.56,-113.31
7938,791.17,767.27,761.34,757.87,769.41,75.20,-862.30,532.23,3.89,2.34,0.79,-136.06
7972,794.52,768.35,761.42,758.04,770.58,88.38,-863.28,527.34,0.27,-0.29,3.27,-156.66
