currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
7525,793.55,773.06,757.79,770.29,773.67,-34.18,-898.44,506.84,-2.05,-0.45,-2.34,-461.69
7560,793.36,772.99,757.78,770.15,773.57,-45.41,-885.74,495.61,1.13,-0.66,0.49,-458.87
7594,793.38,773.12,757.81,770.28,773.65,-49.32,-910.64,493.16,-4.19,-0.10,-0.23,-460.94
7629,793.26,773.07,757.79,770.34,773.62,-54.69,-898.93,487.79,-1.56,-1.31,-1.16,-461.49
7667,792.99,773.13,757.84,770.48,773.61,-40.04,-903.32,492.19,4.39,-1.43,1.95,-462.03
7702,792.87,773.16,757.86,770.52,773.60,-47.85,-905.76,485.84,0.76,0.18,1.36,-461.93
7737,792.70,773.14,757.85,770.58,773.57,-44.43,-909.67,474.12,-2.18,-2.18,-2.53,-462.36
7772,792.69,773.15,757.82,770.56,773.55,-49.80,-889.16,495.12,-0.02,-0.44,-0.52,-462.89
7806,792.66,773.12,757.86,770.49,773.53,-44.92,-906.74,491.21,-1.73,1.46,-0.88,-460.53
7841,792.50,773.11,757.86,770.50,773.49,-43.46,-894.04,499.51,-1.32,0.61,-1.55,-460.01
7879,792.31,773.10,757.85,770.50,773.44,-41.02,-904.79,487.79,-1.14,-0.42,-0.05,-459.57
7914,792.10,773.04,757.87,770.49,773.37,-46.39,-903.81,490.72,-1.78,-3.36,-0.03,-457.56
7949,791.95,772.98,757.85,770.44,773.30,-51.27,-896.97,498.05,-1.34,2.76,-2.67,-456.51
7984,791.73,773.03,757.83,770.45,773.26,-49.80,-897.46,488.28,-0.27,-0.95,-0.23,-456.61
8019,791.66,772.95,757.86,770.46,773.23,-42.97,-899.90,496.09,-0.69,0.21,0.59,-455.11
8054,791.65,772.96,757.85,770.49,773.24,-32.23,-884.77,502.93,0.95,1.14,-0.11,-456.01
8092,791.76,773.00,757.81,770.43,773.25,-29.79,-909.18,497.56,-0.26,1.05,0.07,-456.65
8127,791.78,773.01,757.79,770.37,773.24,-47.36,-893.07,491.70,-1.12,2.23,0.51,-456.33
8162,791.75,772.97,757.84,770.36,773.23,-41.02,-895.02,487.30,1.92,-1.87,-0.04,-454.74
8197,791.64,773.05,757.84,770.41,773.24,-49.80,-896.00,486.33,-1.26,1.29,-2.66,-455.58
8233,791.68,772.97,757.82,770.29,773.19,-48.34,-894.53,492.68,-0.52,2.66,1.34,-454.02
