currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15830,775.15,766.69,762.12,761.21,766.29,160.16,-921.39,481.93,-25.35,-23.15,3.32,-105.89,3167,0,70,-35.7312,0.449498,-300.718,17610.9,13254.1,243.356,-462.925,-58.5627,0
15863,779.33,767.63,762.33,761.79,767.77,102.54,-896.97,527.83,-8.06,-7.73,-1.66,-131.21,3174,0,70,-36.32,1.06486,-298.93,17278.6,13070.7,229.498,-463.275,-57.8015,0
15897,783.04,768.53,762.51,762.59,769.17,106.45,-877.93,549.8,-3.13,0.56,0.13,-158.57,3180,0,70,-36.3186,1.71998,-298.299,17048.1,13060,232.798,-463.218,-57.1511,0
15930,784.54,769.04,762.72,763.21,769.88,110.84,-857.42,547.85,-0.14,0.82,1.08,-171.55,3187,0,70,-36.5602,2.17965,-300.999,16896.5,13206,428.113,-463.126,-56.1348,0
15964,784.87,769.6,762.93,763.62,770.25,114.75,-854,546.87,1.72,1.19,-0.41,-178.01,3194,0,70,-37.266,2.37198,-304.758,16980.1,13398.4,541.544,-463.036,-55.7167,0
15997,784.65,770.06,763.16,763.94,770.45,103.03,-850.59,556.64,2.95,1.45,-1.53,-179.92,3200,0,70,-37.8515,2.16637,-307.405,17206.8,13474.1,630.21,-463.168,-55.9742,0
16031,784.24,770.25,763.33,764.22,770.51,98.14,-868.65,545.9,2.47,2.69,2.44,-180.03,3207,0,70,-38.7722,1.38329,-309.988,17569.1,13580.6,609.418,-463.19,-56.6766,0
16065,784.12,770.3,763.47,764.33,770.56,105.96,-853.03,545.9,1.3,3.37,0.35,-178,3214,0,70,-38.7052,0.395002,-311.891,17996.8,13647.8,516.18,-463.242,-57.7022,0
16099,784.41,770.15,763.53,764.38,770.62,89.36,-861.33,553.22,0.95,1.82,-1.33,-177.16,3221,0,70,-38.9355,0.0696391,-314.066,18223.6,13807.4,626.969,-463.037,-58.0246,0
16133,784.03,769.87,763.43,764.22,770.39,101.56,-851.07,550.29,3.4,0.39,-0.52,-173.76,3228,0,70,-39.4938,0.713613,-316.506,18462.5,13916,778.559,-463.032,-58.332,0
